Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,State,Sales_Channel,Category,Sub_Category,Unit_Price,Quantity,Discount , Discount_Amount  , Gross_Revenue  ,Net_Revenue,COGS,Gross_Profit,Shipping_Method,Shipping_Cost,Days_to_Ship,Payment_Method,Is_Returned,Return_Reason,Customer_Rating
ORD-101740,4/6/2022,CUST-06775,Loyal,Central,Illinois,In-Store,Sports & Outdoors,Team Sports,349.57,2,0.1,69.91,699.14,629.23,335.59,293.64,Free Shipping,0,9,Debit Card,No,,
ORD-101741,4/26/2023,CUST-05430,Returning,East,Connecticut,Online,Books,Self-Help,26.48,1,0.07,1.85,26.48,24.63,10.06,14.57,Overnight,24.99,1,PayPal,No,,5
ORD-101742,11/28/2023,CUST-05176,New,South,Alabama,In-Store,Home & Garden,Garden Tools,112.88,1,0.05,5.64,112.88,107.24,56.44,50.8,Free Shipping,0,7,Credit Card,No,,4
ORD-101743,11/15/2023,CUST-01477,Returning,North,Wisconsin,Online,Beauty,Makeup,33.83,3,0,0,101.49,101.49,40.6,60.89,Free Shipping,0,6,Credit Card,No,,3
ORD-101744,5/10/2023,CUST-04121,Loyal,North,North Dakota,Mobile App,Electronics,Cameras,333.87,1,0.1,33.39,333.87,300.48,207,93.48,Standard,4.99,6,Apple Pay,No,,
ORD-101745,9/7/2024,CUST-01202,Loyal,South,Georgia,In-Store,Beauty,Skincare,16.79,2,0.1,3.36,33.58,30.22,13.43,16.79,Express,12.99,3,Credit Card,No,,5
ORD-101746,2/2/2023,CUST-06711,New,West,Washington,Online,Home & Garden,Garden Tools,252.13,2,0.05,25.21,504.26,479.05,252.13,226.92,Free Shipping,0,10,Credit Card,No,,
ORD-101747,12/28/2022,CUST-07007,Loyal,South,Texas,Online,Electronics,Cameras,923.69,3,0,0,2771.07,2771.07,1718.06,1053.01,Free Shipping,0,6,Apple Pay,No,,5
ORD-101748,7/1/2024,CUST-05402,Loyal,South,Florida,Online,Electronics,Tablets,1159.04,1,0.1,115.9,1159.04,1043.14,718.6,324.54,Express,12.99,2,PayPal,No,,5
ORD-101749,9/24/2024,CUST-04044,Loyal,West,Washington,Online,Electronics,Tablets,990.92,2,0,0,1981.84,1981.84,1228.74,753.1,Express,12.99,3,Debit Card,No,,4
ORD-101750,3/1/2024,CUST-06453,New,East,New Jersey,Online,Books,Educational,37.25,2,0.05,3.73,74.5,70.77,28.31,42.46,Standard,4.99,4,Apple Pay,No,,2
ORD-101751,7/11/2024,CUST-05310,New,West,Arizona,In-Store,Sports & Outdoors,Water Sports,446.61,1,0.05,22.33,446.61,424.28,214.37,209.91,Free Shipping,0,10,Debit Card,Yes,Better Price Found,5
ORD-101752,11/26/2024,CUST-05764,Returning,North,Michigan,Online,Toys,Board Games,167.13,1,0,0,167.13,167.13,75.21,91.92,Standard,4.99,3,Credit Card,No,,
ORD-101753,1/24/2022,CUST-02828,New,West,Arizona,Online,Toys,Educational,198.21,1,0.05,9.91,198.21,188.3,89.19,99.11,Express,12.99,2,PayPal,No,,4
ORD-101754,10/19/2022,CUST-04122,Returning,North,Minnesota,Online,Beauty,Wellness,28.57,1,0,0,28.57,28.57,11.43,17.14,Free Shipping,0,6,Credit Card,No,,
ORD-101755,4/29/2024,CUST-05611,New,Central,Indiana,In-Store,Sports & Outdoors,Water Sports,172.83,2,0,0,345.66,345.66,165.92,179.74,Standard,4.99,4,Cash,No,,5
ORD-101756,4/30/2022,CUST-07608,New,North,Minnesota,Online,Food & Beverage,Coffee & Tea,75.86,4,0,0,303.44,303.44,166.89,136.55,Standard,4.99,5,Apple Pay,No,,5
ORD-101757,8/2/2024,CUST-01535,New,South,Florida,Online,Sports & Outdoors,Camping,206.08,1,0.05,10.3,206.08,195.78,98.92,96.86,Standard,4.99,3,Debit Card,No,,
ORD-101758,11/29/2024,CUST-07188,Returning,West,Washington,Phone Order,Home & Garden,Furniture,279.41,2,0.07,39.12,558.82,519.7,279.41,240.29,Standard,4.99,6,PayPal,No,,
ORD-101759,1/14/2024,CUST-02620,Returning,West,Nevada,Mobile App,Books,Fiction,28.81,4,0,0,115.24,115.24,43.79,71.45,Standard,4.99,7,PayPal,No,,5
ORD-101760,8/8/2023,CUST-05044,Loyal,South,Georgia,Online,Beauty,Fragrance,97.2,2,0.1,19.44,194.4,174.96,77.76,97.2,Standard,4.99,5,Gift Card,No,,5
ORD-101761,3/3/2022,CUST-03481,New,West,Oregon,Mobile App,Beauty,Fragrance,91.41,1,0.05,4.57,91.41,86.84,36.56,50.28,Express,12.99,2,Credit Card,No,,4
ORD-101762,6/25/2023,CUST-07118,Returning,Central,Missouri,In-Store,Beauty,Skincare,45.56,1,0,0,45.56,45.56,18.22,27.34,Standard,4.99,6,Debit Card,No,,5
ORD-101763,12/5/2022,CUST-01918,Returning,East,Pennsylvania,Online,Clothing,Women's Tops,49.52,1,0,0,49.52,49.52,20.8,28.72,Standard,4.99,7,Debit Card,Yes,Wrong Size,2
ORD-101764,3/6/2023,CUST-01480,VIP,West,Arizona,Online,Beauty,Hair Care,33.3,1,0.15,4.99,33.3,28.31,13.32,14.99,Express,12.99,2,Debit Card,No,,4
ORD-101765,1/17/2023,CUST-06724,Returning,East,New York,Phone Order,Home & Garden,Furniture,201.54,1,0.07,14.11,201.54,187.43,100.77,86.66,Overnight,24.99,1,Credit Card,No,,5
ORD-101766,3/28/2022,CUST-04407,Returning,East,Connecticut,In-Store,Books,Fiction,38.01,2,0,0,76.02,76.02,28.89,47.13,Free Shipping,0,6,Credit Card,No,,4
ORD-101767,11/25/2023,CUST-03410,Loyal,South,Louisiana,Online,Toys,Educational,164.58,3,0,0,493.74,493.74,222.18,271.56,Standard,4.99,6,Gift Card,No,,4
ORD-101768,7/5/2022,CUST-01296,Returning,Central,Kansas,Online,Books,Self-Help,44.83,1,0.07,3.14,44.83,41.69,17.04,24.65,Overnight,24.99,1,Cash,No,,4
ORD-101769,6/16/2024,CUST-02209,New,West,Nevada,Online,Clothing,Accessories,125.52,1,0,0,125.52,125.52,52.72,72.8,Standard,4.99,5,Credit Card,No,,4
ORD-101770,7/27/2022,CUST-05722,New,South,Louisiana,Online,Toys,Action Figures,79,5,0,0,395,395,177.75,217.25,Standard,4.99,3,Apple Pay,No,,5
ORD-101771,3/13/2023,CUST-03088,Returning,West,Nevada,Online,Food & Beverage,Snacks,45.56,1,0,0,45.56,45.56,25.06,20.5,Overnight,24.99,1,Debit Card,No,,5
ORD-101772,3/9/2022,CUST-06519,New,West,Arizona,Phone Order,Sports & Outdoors,Fitness,64.64,1,0.05,3.23,64.64,61.41,31.03,30.38,Standard,4.99,4,Credit Card,Yes,Defective,5
ORD-101773,4/17/2023,CUST-05757,Loyal,North,Wisconsin,Online,Sports & Outdoors,Camping,331.26,1,0.1,33.13,331.26,298.13,159,139.13,Free Shipping,0,7,Debit Card,No,,
ORD-101774,5/31/2024,CUST-03360,Returning,Central,Missouri,In-Store,Clothing,Men's Tops,81.46,1,0,0,81.46,81.46,34.21,47.25,Express,12.99,2,Debit Card,No,,
ORD-101775,11/28/2024,CUST-07879,Loyal,North,Montana,Mobile App,Electronics,Tablets,103.12,1,0,0,103.12,103.12,63.93,39.19,Free Shipping,0,7,Credit Card,No,,4
ORD-101776,5/20/2024,CUST-07648,Returning,East,Connecticut,Mobile App,Beauty,Hair Care,103.45,1,0.07,7.24,103.45,96.21,41.38,54.83,Express,12.99,2,Credit Card,No,,3
ORD-101777,3/26/2024,CUST-06356,VIP,Central,Ohio,In-Store,Toys,Puzzles,20.59,1,0.15,3.09,20.59,17.5,9.27,8.23,Standard,4.99,3,PayPal,No,,5
ORD-101778,1/6/2024,CUST-04720,Loyal,West,Washington,Online,Food & Beverage,Organic,35.46,1,0,0,35.46,35.46,19.5,15.96,Express,12.99,2,Credit Card,No,,2
ORD-101779,10/12/2022,CUST-01117,Returning,West,Oregon,In-Store,Toys,Action Figures,38.19,2,0.07,5.35,76.38,71.03,34.37,36.66,Express,12.99,1,Credit Card,No,,5
ORD-101780,3/3/2024,CUST-07618,Returning,West,Nevada,Online,Home & Garden,Lighting,565.9,3,0.07,118.84,1697.7,1578.86,848.85,730.01,Standard,4.99,3,Credit Card,No,,4
ORD-101781,1/27/2024,CUST-07732,New,West,Nevada,Mobile App,Toys,Board Games,187.79,4,0,0,751.16,751.16,338.02,413.14,Free Shipping,0,6,Credit Card,No,,
ORD-101782,2/20/2023,CUST-07862,Returning,East,Massachusetts,Mobile App,Beauty,Makeup,78.11,2,0.07,10.94,156.22,145.28,62.49,82.79,Free Shipping,0,6,Credit Card,No,,
ORD-101783,1/17/2022,CUST-04389,New,East,Pennsylvania,Mobile App,Beauty,Makeup,11.82,2,0.05,1.18,23.64,22.46,9.46,13,Standard,4.99,4,Credit Card,No,,4
ORD-101784,9/11/2022,CUST-02853,VIP,North,Wisconsin,Mobile App,Electronics,Cameras,956.91,2,0,0,1913.82,1913.82,1186.57,727.25,Free Shipping,0,8,Debit Card,No,,4
ORD-101785,11/14/2024,CUST-07195,Loyal,West,Nevada,In-Store,Clothing,Women's Tops,42.48,4,0.1,16.99,169.92,152.93,71.37,81.56,Standard,4.99,4,Debit Card,No,,
ORD-101786,11/24/2024,CUST-04345,New,North,Minnesota,Mobile App,Electronics,Laptops,479.74,1,0.05,23.99,479.74,455.75,297.44,158.31,Standard,4.99,5,Debit Card,No,,3
ORD-101787,8/27/2024,CUST-05367,Returning,East,Pennsylvania,Online,Food & Beverage,Supplements,15.77,2,0.07,2.21,31.54,29.33,17.35,11.98,Express,12.99,2,PayPal,No,,
ORD-101788,1/16/2023,CUST-07203,VIP,South,Georgia,Online,Home & Garden,Bedding,128.2,1,0,0,128.2,128.2,64.1,64.1,Overnight,24.99,1,Apple Pay,No,,4
ORD-101789,8/24/2024,CUST-05360,VIP,East,Massachusetts,Online,Home & Garden,Furniture,94.52,1,0.15,14.18,94.52,80.34,47.26,33.08,Overnight,24.99,1,Debit Card,No,,4
ORD-101790,9/22/2022,CUST-05550,New,East,Pennsylvania,Online,Electronics,Headphones,499.87,1,0,0,499.87,499.87,309.92,189.95,Free Shipping,0,10,Apple Pay,No,,
ORD-101791,3/12/2022,CUST-01124,New,North,Michigan,Mobile App,Food & Beverage,Supplements,65.39,1,0.05,3.27,65.39,62.12,35.96,26.16,Free Shipping,0,7,Credit Card,No,,5
ORD-101792,8/2/2024,CUST-02003,Loyal,South,Florida,Online,Books,Educational,36.7,1,0,0,36.7,36.7,13.95,22.75,Standard,4.99,6,PayPal,No,,4
ORD-101793,6/4/2024,CUST-03412,Loyal,North,Minnesota,Mobile App,Food & Beverage,Snacks,27.6,2,0,0,55.2,55.2,30.36,24.84,Standard,4.99,6,PayPal,No,,5
ORD-101794,12/22/2024,CUST-02071,VIP,West,Arizona,Online,Sports & Outdoors,Fitness,74.12,2,0,0,148.24,148.24,71.16,77.08,Free Shipping,0,9,Cash,No,,
ORD-101795,9/19/2022,CUST-02876,New,Central,Illinois,Phone Order,Food & Beverage,Supplements,70.31,1,0.05,3.52,70.31,66.79,38.67,28.12,Standard,4.99,4,Credit Card,No,,4
ORD-101796,10/2/2023,CUST-04760,Loyal,Central,Missouri,Online,Sports & Outdoors,Team Sports,32.64,1,0.1,3.26,32.64,29.38,15.67,13.71,Standard,4.99,3,Debit Card,No,,4
ORD-101797,2/13/2024,CUST-02040,Loyal,Central,Ohio,Online,Home & Garden,Kitchen,90.12,3,0,0,270.36,270.36,135.18,135.18,Express,12.99,2,Gift Card,No,,5
ORD-101798,6/20/2023,CUST-03452,New,West,Oregon,In-Store,Food & Beverage,Coffee & Tea,59.13,1,0.05,2.96,59.13,56.17,32.52,23.65,Free Shipping,0,8,Credit Card,No,,5
ORD-101799,3/24/2024,CUST-03167,New,Central,Indiana,Phone Order,Electronics,Tablets,306.97,1,0.05,15.35,306.97,291.62,190.32,101.3,Overnight,24.99,1,Credit Card,No,,4
ORD-101800,9/26/2023,CUST-02925,New,North,Wisconsin,Phone Order,Toys,Outdoor Toys,100.45,2,0.05,10.05,200.9,190.85,90.41,100.44,Standard,4.99,4,Credit Card,No,,5
ORD-101801,12/19/2024,CUST-06123,VIP,East,Connecticut,Online,Electronics,Headphones,937.18,2,0,0,1874.36,1874.36,1162.1,712.26,Express,12.99,1,Credit Card,Yes,Wrong Size,5
ORD-101802,2/1/2023,CUST-04998,Returning,Central,Missouri,Online,Toys,Outdoor Toys,81.45,1,0.07,5.7,81.45,75.75,36.65,39.1,Express,12.99,1,Debit Card,No,,
ORD-101803,6/11/2023,CUST-05459,New,East,Pennsylvania,Mobile App,Clothing,Accessories,162.89,1,0.05,8.14,162.89,154.75,68.41,86.34,Express,12.99,3,Gift Card,No,,
ORD-101804,9/30/2024,CUST-03522,New,East,New York,Online,Toys,Action Figures,111.29,1,0,0,111.29,111.29,50.08,61.21,Standard,4.99,7,Credit Card,No,,4
ORD-101805,6/20/2023,CUST-07744,VIP,North,Montana,Phone Order,Electronics,Laptops,362.6,1,0.15,54.39,362.6,308.21,224.81,83.4,Free Shipping,0,5,Credit Card,No,,5
ORD-101806,12/3/2023,CUST-04120,Returning,South,Louisiana,In-Store,Food & Beverage,Organic,39.62,1,0.07,2.77,39.62,36.85,21.79,15.06,Free Shipping,0,6,Credit Card,No,,4
ORD-101807,7/27/2024,CUST-05635,Returning,East,Pennsylvania,In-Store,Home & Garden,Garden Tools,274.51,1,0,0,274.51,274.51,137.25,137.26,Standard,4.99,5,Credit Card,No,,3
ORD-101808,6/28/2024,CUST-01785,Returning,West,Nevada,Online,Sports & Outdoors,Camping,379.24,1,0.07,26.55,379.24,352.69,182.04,170.65,Overnight,24.99,1,Credit Card,No,,
ORD-101809,5/18/2024,CUST-01514,Loyal,Central,Kansas,In-Store,Beauty,Fragrance,13.83,2,0,0,27.66,27.66,11.06,16.6,Express,12.99,3,Apple Pay,No,,
ORD-101810,9/7/2024,CUST-02231,New,South,Alabama,Online,Books,Non-Fiction,28.57,3,0.05,4.29,85.71,81.42,32.57,48.85,Standard,4.99,6,Apple Pay,No,,4
ORD-101811,11/17/2023,CUST-01641,New,West,Arizona,Online,Sports & Outdoors,Team Sports,173.26,3,0.05,25.99,519.78,493.79,249.49,244.3,Express,12.99,3,Debit Card,No,,5
ORD-101812,9/23/2022,CUST-03235,Returning,East,Pennsylvania,Online,Books,Fiction,36.52,2,0.07,5.11,73.04,67.93,27.76,40.17,Express,12.99,2,Credit Card,No,,
ORD-101813,2/25/2022,CUST-01059,Loyal,East,New Jersey,In-Store,Sports & Outdoors,Team Sports,184.19,1,0,0,184.19,184.19,88.41,95.78,Express,12.99,3,Cash,No,,4
ORD-101814,9/5/2022,CUST-07647,New,Central,Missouri,Online,Sports & Outdoors,Team Sports,356.83,1,0.05,17.84,356.83,338.99,171.28,167.71,Free Shipping,0,8,PayPal,Yes,Not as Described,
ORD-101815,3/24/2023,CUST-05231,Loyal,North,Michigan,Online,Home & Garden,Bedding,153.66,1,0.1,15.37,153.66,138.29,76.83,61.46,Express,12.99,2,Apple Pay,No,,
ORD-101816,7/30/2023,CUST-04978,Loyal,West,Nevada,In-Store,Toys,Outdoor Toys,49.75,2,0.1,9.95,99.5,89.55,44.77,44.78,Free Shipping,0,9,Credit Card,No,,3
ORD-101817,8/4/2023,CUST-01902,New,North,Minnesota,Online,Clothing,Men's Tops,141.17,2,0,0,282.34,282.34,118.58,163.76,Free Shipping,0,9,Debit Card,No,,4
ORD-101818,8/19/2024,CUST-03633,New,South,Florida,Mobile App,Sports & Outdoors,Water Sports,215.04,2,0,0,430.08,430.08,206.44,223.64,Standard,4.99,5,Credit Card,No,,3
ORD-101819,1/11/2023,CUST-07194,Returning,South,Alabama,Online,Toys,Action Figures,100.96,1,0.07,7.07,100.96,93.89,45.43,48.46,Standard,4.99,4,Debit Card,No,,5
ORD-101820,5/5/2023,CUST-06280,Returning,South,Louisiana,Online,Toys,Action Figures,122.99,5,0.07,43.05,614.95,571.9,276.73,295.17,Standard,4.99,4,Credit Card,No,,3
ORD-101821,10/22/2024,CUST-06144,Returning,East,Connecticut,Mobile App,Food & Beverage,Snacks,65.19,1,0.07,4.56,65.19,60.63,35.85,24.78,Free Shipping,0,5,Credit Card,No,,
ORD-101822,10/12/2024,CUST-03202,Returning,Central,Ohio,Mobile App,Electronics,Headphones,690.35,1,0,0,690.35,690.35,428.02,262.33,Express,12.99,2,PayPal,No,,4
ORD-101823,8/7/2023,CUST-01964,New,East,Connecticut,Online,Electronics,Tablets,1133.58,2,0.05,113.36,2267.16,2153.8,1405.64,748.16,Standard,4.99,5,Credit Card,No,,4
ORD-101824,6/19/2022,CUST-03188,New,Central,Indiana,In-Store,Toys,Educational,179.19,2,0.05,17.92,358.38,340.46,161.27,179.19,Standard,4.99,3,Debit Card,No,,4
ORD-101825,3/10/2022,CUST-07399,New,West,California,Mobile App,Food & Beverage,Supplements,9.05,2,0,0,18.1,18.1,9.96,8.14,Express,12.99,3,Apple Pay,No,,5
ORD-101826,4/3/2024,CUST-07960,New,South,Texas,Phone Order,Toys,Board Games,193.32,1,0.05,9.67,193.32,183.65,86.99,96.66,Standard,4.99,7,Apple Pay,No,,
ORD-101827,8/29/2022,CUST-06144,New,North,Wisconsin,In-Store,Beauty,Hair Care,77.01,1,0.05,3.85,77.01,73.16,30.8,42.36,Standard,4.99,5,Credit Card,No,,
ORD-101828,6/10/2022,CUST-07404,Returning,West,Arizona,Online,Home & Garden,Furniture,422,2,0.07,59.08,844,784.92,422,362.92,Free Shipping,0,9,Cash,Yes,Not as Described,4
ORD-101829,1/6/2024,CUST-03219,Returning,Central,Missouri,Mobile App,Food & Beverage,Organic,67.32,1,0.07,4.71,67.32,62.61,37.03,25.58,Overnight,24.99,1,Debit Card,No,,4
ORD-101830,9/22/2024,CUST-01806,New,Central,Ohio,Online,Home & Garden,Kitchen,312.57,1,0,0,312.57,312.57,156.28,156.29,Standard,4.99,7,Credit Card,No,,5
ORD-101831,6/12/2022,CUST-06953,New,Central,Illinois,Online,Beauty,Hair Care,103.75,2,0.05,10.38,207.5,197.12,83,114.12,Express,12.99,1,Cash,No,,4
ORD-101832,8/26/2023,CUST-04335,New,North,Michigan,In-Store,Books,Self-Help,37.89,1,0.05,1.89,37.89,36,14.4,21.6,Standard,4.99,5,Debit Card,Yes,Changed Mind,4
ORD-101833,3/7/2023,CUST-02249,Loyal,Central,Kansas,Online,Beauty,Hair Care,59.12,2,0,0,118.24,118.24,47.3,70.94,Standard,4.99,6,Credit Card,No,,4
ORD-101834,1/4/2023,CUST-07653,Loyal,North,Wisconsin,Online,Beauty,Hair Care,99.25,1,0.1,9.93,99.25,89.32,39.7,49.62,Overnight,24.99,1,Debit Card,Yes,Changed Mind,
ORD-101835,8/6/2023,CUST-04492,Loyal,West,Nevada,Mobile App,Books,Self-Help,13.56,2,0,0,27.12,27.12,10.31,16.81,Standard,4.99,5,Cash,No,,3
ORD-101836,3/29/2023,CUST-03466,Loyal,South,Alabama,Online,Beauty,Skincare,23.62,1,0.1,2.36,23.62,21.26,9.45,11.81,Standard,4.99,6,Credit Card,No,,
ORD-101837,2/9/2023,CUST-06218,New,East,New York,In-Store,Clothing,Footwear,166.53,1,0,0,166.53,166.53,69.94,96.59,Free Shipping,0,9,Credit Card,No,,5
ORD-101838,11/20/2023,CUST-02758,Returning,West,Washington,Phone Order,Toys,Outdoor Toys,51.05,2,0.07,7.15,102.1,94.95,45.95,49,Free Shipping,0,5,Debit Card,No,,5
ORD-101839,12/31/2023,CUST-01650,Loyal,Central,Illinois,Online,Beauty,Hair Care,62.09,1,0,0,62.09,62.09,24.84,37.25,Standard,4.99,7,Debit Card,No,,3
ORD-101840,4/20/2023,CUST-01561,Returning,Central,Missouri,Mobile App,Sports & Outdoors,Team Sports,308.99,1,0.07,21.63,308.99,287.36,148.32,139.04,Free Shipping,0,10,PayPal,No,,5
ORD-101841,2/20/2022,CUST-04026,Returning,East,New Jersey,Mobile App,Clothing,Men's Tops,170.62,1,0,0,170.62,170.62,71.66,98.96,Standard,4.99,4,Debit Card,No,,
ORD-101842,5/2/2023,CUST-02934,VIP,West,Washington,In-Store,Sports & Outdoors,Water Sports,255.91,2,0.15,76.77,511.82,435.05,245.67,189.38,Overnight,24.99,1,Credit Card,No,,2
ORD-101843,12/17/2024,CUST-07125,Returning,Central,Illinois,Mobile App,Clothing,Jackets,178.15,3,0.07,37.41,534.45,497.04,224.47,272.57,Express,12.99,1,Debit Card,No,,4
ORD-101844,1/17/2023,CUST-01245,Returning,East,Massachusetts,Online,Toys,Educational,61.17,2,0,0,122.34,122.34,55.05,67.29,Standard,4.99,6,PayPal,No,,
ORD-101845,4/12/2024,CUST-03476,Returning,Central,Indiana,In-Store,Sports & Outdoors,Team Sports,140.86,2,0,0,281.72,281.72,135.23,146.49,Express,12.99,2,PayPal,No,,4
ORD-101846,3/21/2023,CUST-06038,Returning,North,Michigan,Online,Beauty,Makeup,40.7,4,0.07,11.4,162.8,151.4,65.12,86.28,Standard,4.99,7,Debit Card,No,,1
ORD-101847,7/4/2023,CUST-07879,Loyal,West,Arizona,Online,Toys,Educational,39,2,0,0,78,78,35.1,42.9,Express,12.99,2,Apple Pay,No,,5
ORD-101848,10/1/2024,CUST-01436,Loyal,North,Wisconsin,In-Store,Home & Garden,Kitchen,589.11,2,0,0,1178.22,1178.22,589.11,589.11,Free Shipping,0,8,Credit Card,No,,4
ORD-101849,10/23/2024,CUST-06535,Loyal,East,New Jersey,Online,Sports & Outdoors,Fitness,354.6,2,0.1,70.92,709.2,638.28,340.42,297.86,Free Shipping,0,8,Debit Card,No,,4
ORD-101850,1/5/2022,CUST-06338,Returning,East,New York,Mobile App,Electronics,Tablets,580.43,2,0.07,81.26,1160.86,1079.6,719.73,359.87,Overnight,24.99,1,Credit Card,No,,5
ORD-101851,1/23/2024,CUST-01503,Loyal,East,Massachusetts,Online,Toys,Action Figures,67.56,1,0.1,6.76,67.56,60.8,30.4,30.4,Standard,4.99,5,Apple Pay,No,,5
ORD-101852,5/27/2023,CUST-07590,Loyal,Central,Illinois,In-Store,Beauty,Skincare,47.43,1,0,0,47.43,47.43,18.97,28.46,Overnight,24.99,1,Debit Card,No,,4
ORD-101853,6/23/2023,CUST-02677,Loyal,South,Louisiana,In-Store,Sports & Outdoors,Camping,104.11,1,0.1,10.41,104.11,93.7,49.97,43.73,Express,12.99,3,Cash,No,,3
ORD-101854,1/4/2022,CUST-02237,Returning,Central,Kansas,Phone Order,Toys,Action Figures,36.72,1,0,0,36.72,36.72,16.52,20.2,Standard,4.99,5,PayPal,No,,5
ORD-101855,1/12/2024,CUST-01926,Returning,South,Alabama,Online,Electronics,Tablets,1052.21,1,0.07,73.65,1052.21,978.56,652.37,326.19,Express,12.99,1,Credit Card,No,,
ORD-101856,9/18/2024,CUST-02146,Returning,North,Wisconsin,Online,Food & Beverage,Supplements,13.15,1,0.07,0.92,13.15,12.23,7.23,5,Standard,4.99,3,Credit Card,No,,5
ORD-101857,5/5/2023,CUST-02471,New,East,Pennsylvania,Online,Home & Garden,Furniture,259.98,1,0,0,259.98,259.98,129.99,129.99,Free Shipping,0,7,Credit Card,Yes,Wrong Size,
ORD-101858,11/27/2023,CUST-02137,New,South,Georgia,In-Store,Sports & Outdoors,Team Sports,405.05,2,0.05,40.51,810.1,769.59,388.85,380.74,Express,12.99,1,Credit Card,No,,3
ORD-101859,1/16/2022,CUST-07329,Returning,Central,Missouri,Online,Beauty,Fragrance,17.8,1,0.07,1.25,17.8,16.55,7.12,9.43,Free Shipping,0,6,Debit Card,No,,5
ORD-101860,5/9/2023,CUST-03233,New,Central,Ohio,Mobile App,Beauty,Makeup,68.26,2,0.05,6.83,136.52,129.69,54.61,75.08,Free Shipping,0,8,Cash,No,,4
ORD-101861,8/31/2023,CUST-04377,New,North,Montana,Online,Sports & Outdoors,Camping,343.69,2,0.05,34.37,687.38,653.01,329.94,323.07,Overnight,24.99,1,Credit Card,No,,4
ORD-101862,9/16/2023,CUST-02813,Returning,East,New Jersey,In-Store,Clothing,Men's Tops,50.21,1,0,0,50.21,50.21,21.09,29.12,Standard,4.99,4,Credit Card,No,,3
ORD-101863,9/14/2024,CUST-03308,Returning,South,Alabama,In-Store,Beauty,Hair Care,23.14,2,0,0,46.28,46.28,18.51,27.77,Express,12.99,1,Credit Card,No,,5
ORD-101864,1/22/2022,CUST-05520,Loyal,North,Minnesota,Mobile App,Books,Children's,45.73,3,0,0,137.19,137.19,52.13,85.06,Express,12.99,1,Credit Card,No,,5
ORD-101865,2/6/2024,CUST-05043,New,North,North Dakota,Online,Toys,Puzzles,190.98,1,0.05,9.55,190.98,181.43,85.94,95.49,Express,12.99,1,Debit Card,No,,
ORD-101866,12/12/2023,CUST-04998,New,North,North Dakota,In-Store,Beauty,Wellness,74.76,5,0,0,373.8,373.8,149.52,224.28,Overnight,24.99,1,Debit Card,No,,
ORD-101867,9/7/2023,CUST-03736,Loyal,East,New Jersey,Mobile App,Electronics,Headphones,763.66,4,0,0,3054.64,3054.64,1893.88,1160.76,Free Shipping,0,9,Apple Pay,Yes,Changed Mind,5
ORD-101868,6/19/2023,CUST-06908,Returning,North,North Dakota,In-Store,Toys,Board Games,47.08,1,0.07,3.3,47.08,43.78,21.19,22.59,Overnight,24.99,1,PayPal,No,,
ORD-101869,2/24/2024,CUST-05967,Loyal,Central,Missouri,In-Store,Clothing,Men's Tops,178.93,2,0.1,35.79,357.86,322.07,150.3,171.77,Standard,4.99,3,Apple Pay,Yes,Defective,5
ORD-101870,8/15/2024,CUST-07914,New,South,Florida,In-Store,Electronics,Laptops,1052.82,2,0.05,105.28,2105.64,2000.36,1305.5,694.86,Standard,4.99,3,Debit Card,No,,4
ORD-101871,8/8/2024,CUST-06374,Returning,Central,Ohio,Mobile App,Home & Garden,Garden Tools,468.28,2,0.07,65.56,936.56,871,468.28,402.72,Express,12.99,3,Credit Card,No,,4
ORD-101872,3/10/2024,CUST-02676,VIP,South,Florida,Online,Clothing,Accessories,83.14,1,0.15,12.47,83.14,70.67,34.92,35.75,Standard,4.99,5,Apple Pay,No,,5
ORD-101873,12/24/2022,CUST-05300,New,West,Oregon,Online,Clothing,Men's Tops,91.96,1,0,0,91.96,91.96,38.62,53.34,Free Shipping,0,10,Debit Card,No,,
ORD-101874,10/14/2024,CUST-06103,Returning,West,Oregon,In-Store,Books,Self-Help,35.99,4,0.07,10.08,143.96,133.88,54.7,79.18,Free Shipping,0,9,Debit Card,No,,4
ORD-101875,8/19/2024,CUST-04112,Returning,East,Pennsylvania,Mobile App,Clothing,Women's Tops,180.02,1,0.07,12.6,180.02,167.42,75.61,91.81,Standard,4.99,3,Apple Pay,No,,3
ORD-101876,1/23/2023,CUST-02775,Loyal,South,Texas,Online,Sports & Outdoors,Cycling,41.82,2,0.1,8.36,83.64,75.28,40.15,35.13,Express,12.99,1,Credit Card,No,,5
ORD-101877,11/6/2023,CUST-05021,New,West,Washington,Online,Toys,Board Games,60.41,1,0,0,60.41,60.41,27.18,33.23,Express,12.99,1,Debit Card,No,,5
ORD-101878,1/25/2024,CUST-04608,New,South,Louisiana,Phone Order,Clothing,Jackets,134.28,1,0,0,134.28,134.28,56.4,77.88,Standard,4.99,5,Apple Pay,No,,4
ORD-101879,6/18/2024,CUST-07922,Returning,East,New Jersey,Phone Order,Beauty,Skincare,71.87,1,0,0,71.87,71.87,28.75,43.12,Express,12.99,1,PayPal,No,,3
